datetime,depth
2018-09-15 17:57:30,0.5
2018-09-15 17:58:45,0.5
2018-09-15 18:00:00,0.5
2018-09-15 18:01:15,0.5
2018-09-15 18:02:30,0.5
2018-09-15 18:03:45,0.5
2018-09-15 18:05:00,0.5
2018-09-15 18:06:15,17.5
2018-09-15 18:07:30,17.5
2018-09-15 18:08:45,17.5
2018-09-15 18:10:00,0.5
2018-09-15 18:11:15,0.5
2018-09-15 18:12:30,0.5
2018-09-15 18:13:45,0.5
2018-09-15 18:15:00,0.5
2018-09-15 18:16:15,0.5
2018-09-15 18:17:30,0.5
2018-09-15 18:18:45,0.5
2018-09-15 18:20:00,17.5
2018-09-15 18:21:15,17.5
2018-09-15 18:22:30,17.5
2018-09-15 18:23:45,17.5
2018-09-15 18:25:00,0.5
2018-09-15 18:26:15,0.5
2018-09-15 18:27:30,0.5
2018-09-15 18:28:45,0.5
2018-09-15 18:30:00,0.5
2018-09-15 18:31:15,0.5
2018-09-15 18:32:30,0.5
2018-09-15 18:33:45,0.5
2018-09-15 18:35:00,0.5
2018-09-15 18:36:15,0.5
2018-09-15 18:37:30,0.5
2018-09-15 18:38:45,0.5
2018-09-15 18:40:00,0.5
2018-09-15 18:41:15,0.5
2018-09-15 18:42:30,0.5
2018-09-15 18:43:45,0.5
2018-09-15 18:45:00,40.5
2018-09-15 18:46:15,162.5
2018-09-15 18:47:30,302
2018-09-15 18:48:45,464.5
2018-09-15 18:50:00,557.5
2018-09-15 18:51:15,650
2018-09-15 18:52:30,650
2018-09-15 18:53:45,650
2018-09-15 18:55:00,650
2018-09-15 18:56:15,464.5
2018-09-15 18:57:30,302
2018-09-15 18:58:45,162.5
2018-09-15 19:00:00,31.5
2018-09-15 19:01:15,0.5
2018-09-15 19:02:30,0.5
2018-09-15 19:03:45,0.5
2018-09-15 19:05:00,44.5
2018-09-15 19:06:15,0.5
2018-09-15 19:07:30,0.5
2018-09-15 19:08:45,0.5
2018-09-15 19:10:00,0.5
2018-09-15 19:11:15,0.5
2018-09-15 19:12:30,31.5
2018-09-15 19:13:45,177.5
2018-09-15 19:15:00,279
2018-09-15 19:16:15,406
2018-09-15 19:17:30,507.5
2018-09-15 19:18:45,609
2018-09-15 19:20:00,710.5
2018-09-15 19:21:15,710.5
2018-09-15 19:22:30,710.5
2018-09-15 19:23:45,609
2018-09-15 19:25:00,406
2018-09-15 19:26:15,279
2018-09-15 19:27:30,139.5
2018-09-15 19:28:45,19
2018-09-15 19:30:00,0.5
2018-09-15 19:31:15,0.5
2018-09-15 19:32:30,0.5
2018-09-15 19:33:45,0.5
2018-09-15 19:35:00,88.5
2018-09-15 19:36:15,228.5
2018-09-15 19:37:30,329.5
2018-09-15 19:38:45,406
2018-09-15 19:40:00,507.5
2018-09-15 19:41:15,609
2018-09-15 19:42:30,710.5
2018-09-15 19:43:45,710.5
2018-09-15 19:45:00,609
2018-09-15 19:46:15,507.5
2018-09-15 19:47:30,329.5
2018-09-15 19:48:45,177.5
2018-09-15 19:50:00,44.5
2018-09-15 19:51:15,0.5
2018-09-15 19:52:30,0.5
2018-09-15 19:53:45,0.5
2018-09-15 19:55:00,0.5
2018-09-15 19:56:15,0.5
2018-09-15 19:57:30,0.5
2018-09-15 19:58:45,0.5
2018-09-15 20:00:00,NA
2018-09-15 20:01:15,NA
2018-09-15 20:02:30,NA
2018-09-15 20:03:45,NA
2018-09-15 20:05:00,NA
2018-09-15 20:06:15,NA
2018-09-15 20:07:30,NA
2018-09-15 20:08:45,NA
2018-09-15 20:10:00,NA
2018-09-15 20:11:15,NA
2018-09-15 20:12:30,NA
2018-09-15 20:13:45,NA
2018-09-15 20:15:00,NA
2018-09-15 20:16:15,NA
2018-09-15 20:17:30,NA
2018-09-15 20:18:45,NA
2018-09-15 20:20:00,NA
2018-09-15 20:21:15,NA
2018-09-15 20:22:30,NA
2018-09-15 20:23:45,NA
2018-09-15 20:25:00,NA
2018-09-15 20:26:15,NA
2018-09-15 20:27:30,NA
2018-09-15 20:28:45,NA
2018-09-15 20:30:00,NA
2018-09-15 20:31:15,NA
2018-09-15 20:32:30,NA
2018-09-15 20:33:45,NA
2018-09-15 20:35:00,NA
2018-09-15 20:36:15,NA
2018-09-15 20:37:30,NA
2018-09-15 20:38:45,NA
2018-09-15 20:40:00,NA
2018-09-15 20:41:15,NA
2018-09-15 20:42:30,NA
2018-09-15 20:43:45,NA
2018-09-15 20:45:00,NA
2018-09-15 20:46:15,NA
2018-09-15 20:47:30,NA
2018-09-15 20:48:45,NA
2018-09-15 20:50:00,NA
2018-09-15 20:51:15,NA
2018-09-15 20:52:30,NA
2018-09-15 20:53:45,NA
2018-09-15 20:55:00,NA
2018-09-15 20:56:15,NA
2018-09-15 20:57:30,NA
2018-09-15 20:58:45,NA
2018-09-15 21:00:00,NA
2018-09-15 21:01:15,NA
2018-09-15 21:02:30,NA
2018-09-15 21:03:45,NA
2018-09-15 21:05:00,NA
2018-09-15 21:06:15,NA
2018-09-15 21:07:30,NA
2018-09-15 21:08:45,NA
2018-09-15 21:10:00,NA
2018-09-15 21:11:15,NA
2018-09-15 21:12:30,NA
2018-09-15 21:13:45,NA
2018-09-15 21:15:00,NA
2018-09-15 21:16:15,NA
2018-09-15 21:17:30,NA
2018-09-15 21:18:45,NA
2018-09-15 21:20:00,NA
2018-09-15 21:21:15,NA
2018-09-15 21:22:30,NA
2018-09-15 21:23:45,NA
2018-09-15 21:25:00,NA
2018-09-15 21:26:15,NA
2018-09-15 21:27:30,NA
2018-09-15 21:28:45,NA
2018-09-15 21:30:00,NA
2018-09-15 21:31:15,NA
2018-09-15 21:32:30,NA
2018-09-15 21:33:45,NA
2018-09-15 21:35:00,NA
2018-09-15 21:36:15,NA
2018-09-15 21:37:30,NA
2018-09-15 21:38:45,NA
2018-09-15 21:40:00,NA
2018-09-15 21:41:15,NA
2018-09-15 21:42:30,NA
2018-09-15 21:43:45,NA
2018-09-15 21:45:00,NA
2018-09-15 21:46:15,NA
2018-09-15 21:47:30,NA
2018-09-15 21:48:45,NA
2018-09-15 21:50:00,NA
2018-09-15 21:51:15,NA
2018-09-15 21:52:30,NA
2018-09-15 21:53:45,NA
2018-09-15 21:55:00,NA
2018-09-15 21:56:15,NA
2018-09-15 21:57:30,NA
2018-09-15 21:58:45,NA
2018-09-15 22:00:00,496.5
2018-09-15 22:01:15,596
2018-09-15 22:02:30,596
2018-09-15 22:03:45,397.5
2018-09-15 22:05:00,273
2018-09-15 22:06:15,112
2018-09-15 22:07:30,0.5
2018-09-15 22:08:45,0.5
2018-09-15 22:10:00,0.5
2018-09-15 22:11:15,0.5
2018-09-15 22:12:30,0.5
2018-09-15 22:13:45,0.5
2018-09-15 22:15:00,62
2018-09-15 22:16:15,223.5
2018-09-15 22:17:30,322.5
2018-09-15 22:18:45,496.5
2018-09-15 22:20:00,596
2018-09-15 22:21:15,695
2018-09-15 22:22:30,695
2018-09-15 22:23:45,596
2018-09-15 22:25:00,596
2018-09-15 22:26:15,695
2018-09-15 22:27:30,596
2018-09-15 22:28:45,397.5
2018-09-15 22:30:00,273
2018-09-15 22:31:15,136.5
2018-09-15 22:32:30,0.5
2018-09-15 22:33:45,0.5
2018-09-15 22:35:00,0.5
2018-09-15 22:36:15,0.5
2018-09-15 22:37:30,0.5
2018-09-15 22:38:45,0.5
2018-09-15 22:40:00,0.5
2018-09-15 22:41:15,136.5
2018-09-15 22:42:30,273
2018-09-15 22:43:45,397.5
2018-09-15 22:45:00,496.5
2018-09-15 22:46:15,596
2018-09-15 22:47:30,596
2018-09-15 22:48:45,596
2018-09-15 22:50:00,596
2018-09-15 22:51:15,596
2018-09-15 22:52:30,496.5
2018-09-15 22:53:45,397.5
2018-09-15 22:55:00,273
2018-09-15 22:56:15,112
2018-09-15 22:57:30,0.5
2018-09-15 22:58:45,0.5
2018-09-15 23:00:00,NA
2018-09-15 23:01:15,NA
2018-09-15 23:02:30,NA
2018-09-15 23:03:45,NA
2018-09-15 23:05:00,NA
2018-09-15 23:06:15,NA
2018-09-15 23:07:30,NA
2018-09-15 23:08:45,NA
2018-09-15 23:10:00,NA
2018-09-15 23:11:15,NA
2018-09-15 23:12:30,NA
2018-09-15 23:13:45,NA
2018-09-15 23:15:00,NA
2018-09-15 23:16:15,NA
2018-09-15 23:17:30,NA
2018-09-15 23:18:45,NA
2018-09-15 23:20:00,NA
2018-09-15 23:21:15,NA
2018-09-15 23:22:30,NA
2018-09-15 23:23:45,NA
2018-09-15 23:25:00,NA
2018-09-15 23:26:15,NA
2018-09-15 23:27:30,NA
2018-09-15 23:28:45,NA
2018-09-15 23:30:00,NA
2018-09-15 23:31:15,NA
2018-09-15 23:32:30,NA
2018-09-15 23:33:45,NA
2018-09-15 23:35:00,NA
2018-09-15 23:36:15,NA
2018-09-15 23:37:30,NA
2018-09-15 23:38:45,NA
2018-09-15 23:40:00,NA
2018-09-15 23:41:15,NA
2018-09-15 23:42:30,NA
2018-09-15 23:43:45,NA
2018-09-15 23:45:00,NA
2018-09-15 23:46:15,NA
2018-09-15 23:47:30,NA
2018-09-15 23:48:45,NA
2018-09-15 23:50:00,NA
2018-09-15 23:51:15,NA
2018-09-15 23:52:30,NA
2018-09-15 23:53:45,NA
2018-09-15 23:55:00,NA
2018-09-15 23:56:15,NA
2018-09-15 23:57:30,NA
2018-09-15 23:58:45,NA
2018-09-16 00:00:00,590.5
2018-09-16 00:01:15,590.5
2018-09-16 00:02:30,590.5
2018-09-16 00:03:45,590.5
2018-09-16 00:05:00,590.5
2018-09-16 00:06:15,505.5
2018-09-16 00:07:30,337
2018-09-16 00:08:45,232
2018-09-16 00:10:00,116
2018-09-16 00:11:15,15.5
2018-09-16 00:12:30,0.5
2018-09-16 00:13:45,0.5
2018-09-16 00:15:00,0.5
2018-09-16 00:16:15,0.5
2018-09-16 00:17:30,0.5
2018-09-16 00:18:45,0.5
2018-09-16 00:20:00,0.5
2018-09-16 00:21:15,0.5
2018-09-16 00:22:30,0.5
2018-09-16 00:23:45,0.5
2018-09-16 00:25:00,0.5
2018-09-16 00:26:15,0.5
2018-09-16 00:27:30,0.5
2018-09-16 00:28:45,0.5
2018-09-16 00:30:00,0.5
2018-09-16 00:31:15,0.5
2018-09-16 00:32:30,0.5
2018-09-16 00:33:45,0.5
2018-09-16 00:35:00,0.5
2018-09-16 00:36:15,0.5
2018-09-16 00:37:30,0.5
2018-09-16 00:38:45,0.5
2018-09-16 00:40:00,0.5
2018-09-16 00:41:15,0.5
2018-09-16 00:42:30,0.5
2018-09-16 00:43:45,0.5
2018-09-16 00:45:00,0.5
2018-09-16 00:46:15,0.5
2018-09-16 00:47:30,0.5
2018-09-16 00:48:45,0.5
2018-09-16 00:50:00,0.5
2018-09-16 00:51:15,0.5
2018-09-16 00:52:30,0.5
2018-09-16 00:53:45,0.5
2018-09-16 00:55:00,0.5
2018-09-16 00:56:15,0.5
2018-09-16 00:57:30,0.5
2018-09-16 00:58:45,0.5
2018-09-16 01:00:00,4.5
2018-09-16 01:01:15,4.5
2018-09-16 01:02:30,2
2018-09-16 01:03:45,2.5
2018-09-16 01:05:00,4.5
2018-09-16 01:06:15,4.5
2018-09-16 01:07:30,3
2018-09-16 01:08:45,0.5
2018-09-16 01:10:00,1.5
2018-09-16 01:11:15,3
2018-09-16 01:12:30,5
2018-09-16 01:13:45,3
2018-09-16 01:15:00,3
2018-09-16 01:16:15,5.5
2018-09-16 01:17:30,4.5
2018-09-16 01:18:45,2.5
2018-09-16 01:20:00,4
2018-09-16 01:21:15,1.5
2018-09-16 01:22:30,3.5
2018-09-16 01:23:45,5.5
2018-09-16 01:25:00,6.5
2018-09-16 01:26:15,5.5
2018-09-16 01:27:30,5
2018-09-16 01:28:45,0.5
2018-09-16 01:30:00,1
2018-09-16 01:31:15,4.5
2018-09-16 01:32:30,5
2018-09-16 01:33:45,4.5
2018-09-16 01:35:00,5
2018-09-16 01:36:15,1.5
2018-09-16 01:37:30,5
2018-09-16 01:38:45,6.5
2018-09-16 01:40:00,6
2018-09-16 01:41:15,0.5
2018-09-16 01:42:30,4.5
2018-09-16 01:43:45,1
2018-09-16 01:45:00,4
2018-09-16 01:46:15,3.5
2018-09-16 01:47:30,2
2018-09-16 01:48:45,4.5
2018-09-16 01:50:00,3.5
2018-09-16 01:51:15,1
2018-09-16 01:52:30,2
2018-09-16 01:53:45,4
2018-09-16 01:55:00,4
2018-09-16 01:56:15,2.5
2018-09-16 01:57:30,3.5
2018-09-16 01:58:45,4
2018-09-16 02:00:00,0.5
2018-09-16 02:01:15,0.5
2018-09-16 02:02:30,0.5
2018-09-16 02:03:45,0.5
2018-09-16 02:05:00,0.5
2018-09-16 02:06:15,0.5
2018-09-16 02:07:30,0.5
2018-09-16 02:08:45,0.5
2018-09-16 02:10:00,0.5
2018-09-16 02:11:15,0.5
2018-09-16 02:12:30,0.5
2018-09-16 02:13:45,0.5
2018-09-16 02:15:00,0.5
2018-09-16 02:16:15,0.5
2018-09-16 02:17:30,0.5
2018-09-16 02:18:45,0.5
2018-09-16 02:20:00,0.5
2018-09-16 02:21:15,0.5
2018-09-16 02:22:30,0.5
2018-09-16 02:23:45,0.5
2018-09-16 02:25:00,0.5
2018-09-16 02:26:15,0.5
2018-09-16 02:27:30,0.5
2018-09-16 02:28:45,0.5
2018-09-16 02:30:00,0.5
2018-09-16 02:31:15,0.5
2018-09-16 02:32:30,0.5
2018-09-16 02:33:45,0.5
2018-09-16 02:35:00,0.5
2018-09-16 02:36:15,0.5
2018-09-16 02:37:30,0.5
2018-09-16 02:38:45,0.5
2018-09-16 02:40:00,0.5
2018-09-16 02:41:15,75.5
2018-09-16 02:42:30,194.5
2018-09-16 02:43:45,346
2018-09-16 02:45:00,432.5
2018-09-16 02:46:15,605.5
2018-09-16 02:47:30,605.5
2018-09-16 02:48:45,605.5
2018-09-16 02:50:00,605.5
2018-09-16 02:51:15,605.5
2018-09-16 02:52:30,605.5
2018-09-16 02:53:45,519
2018-09-16 02:55:00,432.5
2018-09-16 02:56:15,238
2018-09-16 02:57:30,119
2018-09-16 02:58:45,0.5
2018-09-16 03:00:00,NA
2018-09-16 03:01:15,NA
2018-09-16 03:02:30,NA
2018-09-16 03:03:45,NA
2018-09-16 03:05:00,NA
2018-09-16 03:06:15,NA
2018-09-16 03:07:30,NA
2018-09-16 03:08:45,NA
2018-09-16 03:10:00,NA
2018-09-16 03:11:15,NA
2018-09-16 03:12:30,NA
2018-09-16 03:13:45,NA
2018-09-16 03:15:00,NA
2018-09-16 03:16:15,NA
2018-09-16 03:17:30,NA
2018-09-16 03:18:45,NA
2018-09-16 03:20:00,NA
2018-09-16 03:21:15,NA
2018-09-16 03:22:30,NA
2018-09-16 03:23:45,NA
2018-09-16 03:25:00,NA
2018-09-16 03:26:15,NA
2018-09-16 03:27:30,NA
2018-09-16 03:28:45,NA
2018-09-16 03:30:00,NA
2018-09-16 03:31:15,NA
2018-09-16 03:32:30,NA
2018-09-16 03:33:45,NA
2018-09-16 03:35:00,NA
2018-09-16 03:36:15,NA
2018-09-16 03:37:30,NA
2018-09-16 03:38:45,NA
2018-09-16 03:40:00,NA
2018-09-16 03:41:15,NA
2018-09-16 03:42:30,NA
2018-09-16 03:43:45,NA
2018-09-16 03:45:00,NA
2018-09-16 03:46:15,NA
2018-09-16 03:47:30,NA
2018-09-16 03:48:45,NA
2018-09-16 03:50:00,NA
2018-09-16 03:51:15,NA
2018-09-16 03:52:30,NA
2018-09-16 03:53:45,NA
2018-09-16 03:55:00,NA
2018-09-16 03:56:15,NA
2018-09-16 03:57:30,NA
2018-09-16 03:58:45,NA
2018-09-16 04:00:00,544
2018-09-16 04:01:15,453.5
2018-09-16 04:02:30,294.5
2018-09-16 04:03:45,124.5
2018-09-16 04:05:00,0.5
2018-09-16 04:06:15,0.5
2018-09-16 04:07:30,0.5
2018-09-16 04:08:45,0.5
2018-09-16 04:10:00,0.5
2018-09-16 04:11:15,79.5
2018-09-16 04:12:30,204
2018-09-16 04:13:45,363
2018-09-16 04:15:00,453.5
2018-09-16 04:16:15,544
2018-09-16 04:17:30,544
2018-09-16 04:18:45,544
2018-09-16 04:20:00,635
2018-09-16 04:21:15,544
2018-09-16 04:22:30,544
2018-09-16 04:23:45,453.5
2018-09-16 04:25:00,249.5
2018-09-16 04:26:15,124.5
2018-09-16 04:27:30,0.5
2018-09-16 04:28:45,0.5
2018-09-16 04:30:00,0.5
2018-09-16 04:31:15,0.5
2018-09-16 04:32:30,0.5
2018-09-16 04:33:45,79.5
2018-09-16 04:35:00,204
2018-09-16 04:36:15,363
2018-09-16 04:37:30,453.5
2018-09-16 04:38:45,544
2018-09-16 04:40:00,635
2018-09-16 04:41:15,544
2018-09-16 04:42:30,544
2018-09-16 04:43:45,635
2018-09-16 04:45:00,453.5
2018-09-16 04:46:15,363
2018-09-16 04:47:30,204
2018-09-16 04:48:45,56.5
2018-09-16 04:50:00,0.5
2018-09-16 04:51:15,0.5
2018-09-16 04:52:30,0.5
2018-09-16 04:53:45,0.5
2018-09-16 04:55:00,0.5
2018-09-16 04:56:15,0.5
2018-09-16 04:57:30,0.5
2018-09-16 04:58:45,0.5
2018-09-16 05:00:00,0.5
2018-09-16 05:01:15,0.5
2018-09-16 05:02:30,25.5
2018-09-16 05:03:45,185
2018-09-16 05:05:00,329
2018-09-16 05:06:15,411.5
2018-09-16 05:07:30,576
2018-09-16 05:08:45,576
2018-09-16 05:10:00,576
2018-09-16 05:11:15,576
2018-09-16 05:12:30,576
2018-09-16 05:13:45,576
2018-09-16 05:15:00,493.5
2018-09-16 05:16:15,329
2018-09-16 05:17:30,144
2018-09-16 05:18:45,25.5
2018-09-16 05:20:00,0.5
2018-09-16 05:21:15,0.5
2018-09-16 05:22:30,0.5
2018-09-16 05:23:45,51.5
2018-09-16 05:25:00,185
2018-09-16 05:26:15,267.5
2018-09-16 05:27:30,411.5
2018-09-16 05:28:45,576
2018-09-16 05:30:00,576
2018-09-16 05:31:15,576
2018-09-16 05:32:30,576
2018-09-16 05:33:45,576
2018-09-16 05:35:00,493.5
2018-09-16 05:36:15,329
2018-09-16 05:37:30,144
2018-09-16 05:38:45,15.5
2018-09-16 05:40:00,0.5
2018-09-16 05:41:15,0.5
2018-09-16 05:42:30,0.5
2018-09-16 05:43:45,0.5
2018-09-16 05:45:00,0.5
2018-09-16 05:46:15,113
2018-09-16 05:47:30,226.5
2018-09-16 05:48:45,267.5
2018-09-16 05:50:00,267.5
2018-09-16 05:51:15,411.5
2018-09-16 05:52:30,493.5
2018-09-16 05:53:45,576
2018-09-16 05:55:00,576
2018-09-16 05:56:15,493.5
2018-09-16 05:57:30,411.5
2018-09-16 05:58:45,226.5
2018-09-16 06:00:00,104.5
2018-09-16 06:01:15,0.5
2018-09-16 06:02:30,0.5
2018-09-16 06:03:45,0.5
2018-09-16 06:05:00,0.5
2018-09-16 06:06:15,0.5
2018-09-16 06:07:30,0.5
2018-09-16 06:08:45,133
2018-09-16 06:10:00,246.5
2018-09-16 06:11:15,246.5
2018-09-16 06:12:30,246.5
2018-09-16 06:13:45,246.5
2018-09-16 06:15:00,246.5
2018-09-16 06:16:15,246.5
2018-09-16 06:17:30,246.5
2018-09-16 06:18:45,246.5
2018-09-16 06:20:00,171
2018-09-16 06:21:15,33
2018-09-16 06:22:30,0.5
2018-09-16 06:23:45,0.5
2018-09-16 06:25:00,0.5
2018-09-16 06:26:15,0.5
2018-09-16 06:27:30,0.5
2018-09-16 06:28:45,0.5
2018-09-16 06:30:00,0.5
2018-09-16 06:31:15,104.5
2018-09-16 06:32:30,208.5
2018-09-16 06:33:45,303.5
2018-09-16 06:35:00,379.5
2018-09-16 06:36:15,531
2018-09-16 06:37:30,531
2018-09-16 06:38:45,531
2018-09-16 06:40:00,531
2018-09-16 06:41:15,531
2018-09-16 06:42:30,455
2018-09-16 06:43:45,303.5
2018-09-16 06:45:00,133
2018-09-16 06:46:15,0.5
2018-09-16 06:47:30,0.5
2018-09-16 06:48:45,0.5
2018-09-16 06:50:00,0.5
2018-09-16 06:51:15,0.5
2018-09-16 06:52:30,0.5
2018-09-16 06:53:45,47.5
2018-09-16 06:55:00,171
2018-09-16 06:56:15,246.5
2018-09-16 06:57:30,246.5
2018-09-16 06:58:45,246.5
2018-09-16 07:00:00,236.5
2018-09-16 07:01:15,236.5
2018-09-16 07:02:30,236.5
2018-09-16 07:03:45,236.5
2018-09-16 07:05:00,197.5
2018-09-16 07:06:15,44.5
2018-09-16 07:07:30,2.5
2018-09-16 07:08:45,2.5
2018-09-16 07:10:00,2.5
2018-09-16 07:11:15,2.5
2018-09-16 07:12:30,2.5
2018-09-16 07:13:45,2.5
2018-09-16 07:15:00,2.5
2018-09-16 07:16:15,2.5
2018-09-16 07:17:30,2.5
2018-09-16 07:18:45,24.5
2018-09-16 07:20:00,158
2018-09-16 07:21:15,197.5
2018-09-16 07:22:30,236.5
2018-09-16 07:23:45,236.5
2018-09-16 07:25:00,197.5
2018-09-16 07:26:15,197.5
2018-09-16 07:27:30,197.5
2018-09-16 07:28:45,197.5
2018-09-16 07:30:00,197.5
2018-09-16 07:31:15,236.5
2018-09-16 07:32:30,197.5
2018-09-16 07:33:45,34.5
2018-09-16 07:35:00,2.5
2018-09-16 07:36:15,2.5
2018-09-16 07:37:30,2.5
2018-09-16 07:38:45,44.5
2018-09-16 07:40:00,158
2018-09-16 07:41:15,197.5
2018-09-16 07:42:30,197.5
2018-09-16 07:43:45,197.5
2018-09-16 07:45:00,197.5
2018-09-16 07:46:15,197.5
2018-09-16 07:47:30,128
2018-09-16 07:48:45,2.5
2018-09-16 07:50:00,2.5
2018-09-16 07:51:15,2.5
2018-09-16 07:52:30,2.5
2018-09-16 07:53:45,89
2018-09-16 07:55:00,197.5
2018-09-16 07:56:15,236.5
2018-09-16 07:57:30,236.5
2018-09-16 07:58:45,197.5
2018-09-16 08:00:00,203.5
2018-09-16 08:01:15,244
2018-09-16 08:02:30,203.5
2018-09-16 08:03:45,162.5
2018-09-16 08:05:00,91.5
2018-09-16 08:06:15,2.5
2018-09-16 08:07:30,2.5
2018-09-16 08:08:45,2.5
2018-09-16 08:10:00,112
2018-09-16 08:11:15,203.5
2018-09-16 08:12:30,203.5
2018-09-16 08:13:45,203.5
2018-09-16 08:15:00,203.5
2018-09-16 08:16:15,244
2018-09-16 08:17:30,244
2018-09-16 08:18:45,203.5
2018-09-16 08:20:00,203.5
2018-09-16 08:21:15,91.5
2018-09-16 08:22:30,2.5
2018-09-16 08:23:45,2.5
2018-09-16 08:25:00,2.5
2018-09-16 08:26:15,132
2018-09-16 08:27:30,162.5
2018-09-16 08:28:45,203.5
2018-09-16 08:30:00,162.5
2018-09-16 08:31:15,162.5
2018-09-16 08:32:30,162.5
2018-09-16 08:33:45,162.5
2018-09-16 08:35:00,162.5
2018-09-16 08:36:15,132
2018-09-16 08:37:30,2.5
2018-09-16 08:38:45,2.5
2018-09-16 08:40:00,2.5
2018-09-16 08:41:15,56
2018-09-16 08:42:30,162.5
2018-09-16 08:43:45,162.5
2018-09-16 08:45:00,162.5
2018-09-16 08:46:15,203.5
2018-09-16 08:47:30,162.5
2018-09-16 08:48:45,162.5
2018-09-16 08:50:00,203.5
2018-09-16 08:51:15,162.5
2018-09-16 08:52:30,25.5
2018-09-16 08:53:45,2.5
2018-09-16 08:55:00,2.5
2018-09-16 08:56:15,91.5
2018-09-16 08:57:30,162.5
2018-09-16 08:58:45,162.5
2018-09-16 09:00:00,NA
2018-09-16 09:01:15,NA
2018-09-16 09:02:30,NA
2018-09-16 09:03:45,NA
2018-09-16 09:05:00,NA
2018-09-16 09:06:15,NA
2018-09-16 09:07:30,NA
2018-09-16 09:08:45,NA
2018-09-16 09:10:00,NA
2018-09-16 09:11:15,NA
2018-09-16 09:12:30,NA
2018-09-16 09:13:45,NA
2018-09-16 09:15:00,NA
2018-09-16 09:16:15,NA
2018-09-16 09:17:30,NA
2018-09-16 09:18:45,NA
2018-09-16 09:20:00,NA
2018-09-16 09:21:15,NA
2018-09-16 09:22:30,NA
2018-09-16 09:23:45,NA
2018-09-16 09:25:00,NA
2018-09-16 09:26:15,NA
2018-09-16 09:27:30,NA
2018-09-16 09:28:45,NA
2018-09-16 09:30:00,NA
2018-09-16 09:31:15,NA
2018-09-16 09:32:30,NA
2018-09-16 09:33:45,NA
2018-09-16 09:35:00,NA
2018-09-16 09:36:15,NA
2018-09-16 09:37:30,NA
2018-09-16 09:38:45,NA
2018-09-16 09:40:00,NA
2018-09-16 09:41:15,NA
2018-09-16 09:42:30,NA
2018-09-16 09:43:45,NA
2018-09-16 09:45:00,NA
2018-09-16 09:46:15,NA
2018-09-16 09:47:30,NA
2018-09-16 09:48:45,NA
2018-09-16 09:50:00,NA
2018-09-16 09:51:15,NA
2018-09-16 09:52:30,NA
2018-09-16 09:53:45,NA
2018-09-16 09:55:00,NA
2018-09-16 09:56:15,NA
2018-09-16 09:57:30,NA
2018-09-16 09:58:45,NA
2018-09-16 10:00:00,NA
2018-09-16 10:01:15,NA
2018-09-16 10:02:30,NA
2018-09-16 10:03:45,NA
2018-09-16 10:05:00,NA
2018-09-16 10:06:15,NA
2018-09-16 10:07:30,NA
2018-09-16 10:08:45,NA
2018-09-16 10:10:00,NA
2018-09-16 10:11:15,NA
2018-09-16 10:12:30,NA
2018-09-16 10:13:45,NA
2018-09-16 10:15:00,NA
2018-09-16 10:16:15,NA
2018-09-16 10:17:30,NA
2018-09-16 10:18:45,NA
2018-09-16 10:20:00,NA
2018-09-16 10:21:15,NA
2018-09-16 10:22:30,NA
2018-09-16 10:23:45,NA
2018-09-16 10:25:00,NA
2018-09-16 10:26:15,NA
2018-09-16 10:27:30,NA
2018-09-16 10:28:45,NA
2018-09-16 10:30:00,NA
2018-09-16 10:31:15,NA
2018-09-16 10:32:30,NA
2018-09-16 10:33:45,NA
2018-09-16 10:35:00,NA
2018-09-16 10:36:15,NA
2018-09-16 10:37:30,NA
2018-09-16 10:38:45,NA
2018-09-16 10:40:00,NA
2018-09-16 10:41:15,NA
2018-09-16 10:42:30,NA
2018-09-16 10:43:45,NA
2018-09-16 10:45:00,NA
2018-09-16 10:46:15,NA
2018-09-16 10:47:30,NA
2018-09-16 10:48:45,NA
2018-09-16 10:50:00,NA
2018-09-16 10:51:15,NA
2018-09-16 10:52:30,NA
2018-09-16 10:53:45,NA
2018-09-16 10:55:00,NA
2018-09-16 10:56:15,NA
2018-09-16 10:57:30,NA
2018-09-16 10:58:45,NA
2018-09-16 11:00:00,NA
2018-09-16 11:01:15,NA
2018-09-16 11:02:30,NA
2018-09-16 11:03:45,NA
2018-09-16 11:05:00,NA
2018-09-16 11:06:15,NA
2018-09-16 11:07:30,NA
2018-09-16 11:08:45,NA
2018-09-16 11:10:00,NA
2018-09-16 11:11:15,NA
2018-09-16 11:12:30,NA
2018-09-16 11:13:45,NA
2018-09-16 11:15:00,NA
2018-09-16 11:16:15,NA
2018-09-16 11:17:30,NA
2018-09-16 11:18:45,NA
2018-09-16 11:20:00,NA
2018-09-16 11:21:15,NA
2018-09-16 11:22:30,NA
2018-09-16 11:23:45,NA
2018-09-16 11:25:00,NA
2018-09-16 11:26:15,NA
2018-09-16 11:27:30,NA
2018-09-16 11:28:45,NA
2018-09-16 11:30:00,NA
2018-09-16 11:31:15,NA
2018-09-16 11:32:30,NA
2018-09-16 11:33:45,NA
2018-09-16 11:35:00,NA
2018-09-16 11:36:15,NA
2018-09-16 11:37:30,NA
2018-09-16 11:38:45,NA
2018-09-16 11:40:00,NA
2018-09-16 11:41:15,NA
2018-09-16 11:42:30,NA
2018-09-16 11:43:45,NA
2018-09-16 11:45:00,NA
2018-09-16 11:46:15,NA
2018-09-16 11:47:30,NA
