datetime,PTT,Lat,Long
2018-08-27 04:08:00,174962,73.54301743,-138.2055509
2018-08-27 04:23:00,174962,73.54276968,-138.2215465
2018-08-27 04:38:00,174962,73.55273437,-138.2313745
2018-08-27 04:53:00,174962,73.52837376,-138.2842951
2018-08-27 05:08:00,174962,73.52510625,-138.3242542
2018-08-27 05:23:00,174962,73.52659329,-138.3383097
2018-08-27 05:38:00,174962,73.5308851,-138.3316944
2018-08-27 05:53:00,174962,73.54711191,-138.3373698
2018-08-27 06:08:00,174962,73.53611182,-138.3826268
2018-08-27 06:23:00,174962,73.51051554,-138.4480147
2018-08-27 06:38:00,174962,73.51506411,-138.4582403
2018-08-27 06:53:00,174962,73.51961218,-138.4684713
2018-08-27 07:08:00,174962,73.52069282,-138.4809037
2018-08-27 07:23:00,174962,73.51888468,-138.4951644
2018-08-27 07:38:00,174962,73.51707559,-138.509422
2018-08-27 07:53:00,174962,73.51526554,-138.5236767
2018-08-27 08:08:00,174962,73.50543486,-138.534356
2018-08-27 08:23:00,174962,73.50266668,-138.5595499
2018-08-27 08:38:00,174962,73.495001,-138.5761926
2018-08-27 08:53:00,174962,73.49166201,-138.5972891
2018-08-27 09:08:00,174962,73.48879706,-138.6222563
2018-08-27 09:23:00,174962,73.48592917,-138.6472152
2018-08-27 09:38:00,174962,73.48305836,-138.6721658
2018-08-27 09:53:00,174962,73.48057061,-138.6975453
2018-08-27 10:08:00,174962,73.47776803,-138.7257687
2018-08-27 10:23:00,174962,73.47577638,-138.7487892
2018-08-27 10:38:00,174962,73.47424649,-138.770445
2018-08-27 10:53:00,174962,73.4727144,-138.7920971
2018-08-27 11:08:00,174962,73.47118011,-138.8137452
2018-08-27 11:23:00,174962,73.47500766,-138.8390113
2018-08-27 11:38:00,174962,73.48262856,-138.8741734
2018-08-27 11:53:00,174962,73.49381008,-138.9013812
2018-08-27 12:08:00,174962,73.50333091,-138.9297132
2018-08-27 12:23:00,174962,73.50906143,-138.9747356
2018-08-27 12:38:00,174962,73.52282833,-139.0164018
2018-08-27 12:53:00,174962,73.53595721,-139.0559205
2018-08-27 13:08:00,174962,73.54907861,-139.0954996
2018-08-27 13:23:00,174962,73.56202328,-139.1334286
2018-08-27 13:38:00,174962,73.57427574,-139.1644694
2018-08-27 13:53:00,174962,73.58632086,-139.1960982
2018-08-27 14:08:00,174962,73.59586654,-139.2343138
2018-08-27 14:23:00,174962,73.60470444,-139.2670158
2018-08-27 14:38:00,174962,73.61353728,-139.2997515
2018-08-27 14:53:00,174962,73.62282843,-139.3294616
2018-08-27 15:08:00,174962,73.63213526,-139.3590728
2018-08-27 15:23:00,174962,73.63982884,-139.3917453
2018-08-27 15:38:00,174962,73.64833756,-139.4229003
2018-08-27 15:53:00,174962,73.659502,-139.4497863
2018-08-27 16:08:00,174962,73.67173554,-139.4818422
2018-08-27 16:23:00,174962,73.68396416,-139.5139441
2018-08-27 16:38:00,174962,73.69618785,-139.546092
2018-08-27 16:53:00,174962,73.70814305,-139.5795997
2018-08-27 17:08:00,174962,73.71723035,-139.6201834
2018-08-27 17:23:00,174962,73.71950727,-139.6685005
2018-08-27 17:38:00,174962,73.72063257,-139.7027213
2018-08-27 17:53:00,174962,73.72175246,-139.7369466
2018-08-27 18:08:00,174962,73.72286692,-139.7711764
2018-08-27 18:23:00,174962,73.72397596,-139.8054106
2018-08-27 18:38:00,174962,73.72507958,-139.8396493
2018-08-27 18:53:00,174962,73.72624698,-139.8723007
2018-08-27 19:08:00,174962,73.72754157,-139.9019269
2018-08-27 19:23:00,174962,73.7288321,-139.9315577
2018-08-27 19:38:00,174962,73.73011857,-139.9611929
2018-08-27 19:53:00,174962,73.73140097,-139.9908326
2018-08-27 20:08:00,174962,73.73267932,-140.0204768
2018-08-27 20:23:00,174962,73.73365351,-140.0486477
2018-08-27 20:38:00,174962,73.73342435,-140.0709089
2018-08-27 20:53:00,174962,73.73249334,-140.1048248
2018-08-27 21:08:00,174962,73.73265922,-140.1357359
2018-08-27 21:23:00,174962,73.73309724,-140.1656213
2018-08-27 21:38:00,174962,73.73353112,-140.1955082
2018-08-27 21:53:00,174962,73.73396088,-140.2253967
2018-08-27 22:08:00,174962,73.73438651,-140.2552867
2018-08-27 22:23:00,174962,73.73480801,-140.2851781
2018-08-27 22:38:00,174962,73.73522538,-140.3150711
2018-08-27 22:53:00,174962,73.73563862,-140.3449655
2018-08-27 23:08:00,174962,73.73604773,-140.3748613
2018-08-27 23:23:00,174962,73.73645271,-140.4047586
2018-08-27 23:38:00,174962,73.73685356,-140.4346573
2018-08-27 23:53:00,174962,73.73725027,-140.4645574
2018-08-28 00:08:00,174962,73.73804945,-140.4912532
2018-08-28 00:23:00,174962,73.73955839,-140.5123347
2018-08-28 00:38:00,174962,73.74048176,-140.5349663
2018-08-28 00:53:00,174962,73.74107601,-140.5584655
2018-08-28 01:08:00,174962,73.74124015,-140.5904761
2018-08-28 01:23:00,174962,73.74138169,-140.6228418
2018-08-28 01:38:00,174962,73.74107711,-140.6582819
2018-08-28 01:53:00,174962,73.74180324,-140.6916042
2018-08-28 02:08:00,174962,73.74419439,-140.7189814
2018-08-28 02:23:00,174962,73.74327453,-140.7496219
2018-08-28 02:38:00,174962,73.74377316,-140.7812812
2018-08-28 02:53:00,174962,73.74415295,-140.8255959
2018-08-28 03:08:00,174962,73.74168026,-140.8801018
2018-08-28 03:23:00,174962,73.74262851,-140.9114531
2018-08-28 03:38:00,174962,73.74519571,-140.9411528
2018-08-28 03:53:00,174962,73.75014247,-140.9693918
2018-08-28 04:08:00,174962,73.75358339,-141.0006936
2018-08-28 04:23:00,174962,73.7473499,-141.0308926
2018-08-28 04:38:00,174962,73.75511049,-141.0550142
2018-08-28 04:53:00,174962,73.75794097,-141.088163
2018-08-28 05:08:00,174962,73.75688009,-141.1104106
2018-08-28 05:23:00,174962,73.75581692,-141.1326554
2018-08-28 05:38:00,174962,73.75627445,-141.1521484
2018-08-28 05:53:00,174962,73.75694727,-141.1763429
2018-08-28 06:08:00,174962,73.75859534,-141.2028803
2018-08-28 06:23:00,174962,73.76008397,-141.2300669
2018-08-28 06:38:00,174962,73.75855277,-141.2737473
2018-08-28 06:53:00,174962,73.76236622,-141.3034978
2018-08-28 07:08:00,174962,73.76617556,-141.3332617
2018-08-28 07:23:00,174962,73.76998081,-141.3630389
2018-08-28 07:38:00,174962,73.76959824,-141.3923557
2018-08-28 07:53:00,174962,73.76912137,-141.4201133
2018-08-28 08:08:00,174962,73.77080403,-141.4384891
2018-08-28 08:23:00,174962,73.77362511,-141.4582171
2018-08-28 08:38:00,174962,73.77736449,-141.4790416
2018-08-28 08:53:00,174962,73.78110185,-141.4998754
2018-08-28 09:08:00,174962,73.78400238,-141.5151389
2018-08-28 09:23:00,174962,73.78617834,-141.5334733
2018-08-28 09:38:00,174962,73.78835275,-141.5518125
2018-08-28 09:53:00,174962,73.7905256,-141.5701563
2018-08-28 10:08:00,174962,73.80750773,-141.5562304
2018-08-28 10:23:00,174962,73.82474802,-141.5554996
2018-08-28 10:38:00,174962,73.83058177,-141.5807197
2018-08-28 10:53:00,174962,73.82805792,-141.6152735
2018-08-28 11:08:00,174962,73.8033112,-141.6744907
2018-08-28 11:23:00,174962,73.80653046,-141.7007468
2018-08-28 11:38:00,174962,73.81128842,-141.7252052
2018-08-28 11:53:00,174962,73.81884738,-141.7471079
2018-08-28 12:08:00,174962,73.8205205,-141.7775007
2018-08-28 12:23:00,174962,73.82218936,-141.8078995
2018-08-28 12:38:00,174962,73.82461125,-141.8396649
2018-08-28 12:53:00,174962,73.82855023,-141.8741775
2018-08-28 13:08:00,174962,73.82986099,-141.9078598
2018-08-28 13:23:00,174962,73.83498274,-141.9435519
2018-08-28 13:38:00,174962,73.83885515,-141.9766347
2018-08-28 13:53:00,174962,73.8417527,-142.0081083
2018-08-28 14:08:00,174962,73.8446457,-142.0395927
2018-08-28 14:23:00,174962,73.84737952,-142.0713077
2018-08-28 14:38:00,174962,73.85004383,-142.1031249
2018-08-28 14:53:00,174962,73.85564092,-142.1423515
2018-08-28 15:08:00,174962,73.86032937,-142.1741962
2018-08-28 15:23:00,174962,73.86596128,-142.2043204
2018-08-28 15:38:00,174962,73.87316493,-142.2358376
2018-08-28 15:53:00,174962,73.88036397,-142.2673818
2018-08-28 16:08:00,174962,73.88755839,-142.298953
2018-08-28 16:23:00,174962,73.89474819,-142.3305512
2018-08-28 16:38:00,174962,73.90193336,-142.3621763
2018-08-28 16:53:00,174962,73.90911389,-142.3938285
2018-08-28 17:08:00,174962,73.91628978,-142.4255077
2018-08-28 17:23:00,174962,73.92346102,-142.457214
2018-08-28 17:38:00,174962,73.9306276,-142.4889473
2018-08-28 17:53:00,174962,73.93778953,-142.5207077
2018-08-28 18:08:00,174962,73.94494679,-142.5524953
2018-08-28 18:23:00,174962,73.95209938,-142.5843099
2018-08-28 18:38:00,174962,73.95924729,-142.6161517
2018-08-28 18:53:00,174962,73.96639052,-142.6480206
2018-08-28 19:08:00,174962,73.97352906,-142.6799168
2018-08-28 19:23:00,174962,73.9806629,-142.7118401
2018-08-28 19:38:00,174962,73.98827216,-142.7439213
2018-08-28 19:53:00,174962,74.00036302,-142.7772632
2018-08-28 20:08:00,174962,74.01244866,-142.8106532
2018-08-28 20:23:00,174962,74.0254111,-142.843995
2018-08-28 20:38:00,174962,74.03894017,-142.877327
2018-08-28 20:53:00,174962,74.05252124,-142.9146674
2018-08-28 21:08:00,174962,74.06524709,-142.9575191
2018-08-28 21:23:00,174962,74.07705502,-142.99452
2018-08-28 21:38:00,174962,74.08869628,-143.0265007
2018-08-28 21:53:00,174962,74.10033276,-143.0585261
2018-08-28 22:08:00,174962,74.11196443,-143.0905965
2018-08-28 22:23:00,174962,74.12359129,-143.1227118
2018-08-28 22:38:00,174962,74.13521333,-143.1548721
2018-08-28 22:53:00,174962,74.14683054,-143.1870775
2018-08-28 23:08:00,174962,74.15739406,-143.2197005
2018-08-28 23:23:00,174962,74.16676455,-143.2527849
2018-08-28 23:38:00,174962,74.17613001,-143.2859067
2018-08-28 23:53:00,174962,74.18549042,-143.3190661
2018-08-29 00:08:00,174962,74.19484578,-143.352263
2018-08-29 00:23:00,174962,74.20419607,-143.3854975
2018-08-29 00:38:00,174962,74.21387898,-143.409142
2018-08-29 00:53:00,174962,74.22252724,-143.4326947
2018-08-29 01:08:00,174962,74.22596661,-143.4598201
2018-08-29 01:23:00,174962,74.23015215,-143.4863173
2018-08-29 01:38:00,174962,74.23753701,-143.509801
2018-08-29 01:53:00,174962,74.24491933,-143.5333057
2018-08-29 02:08:00,174962,74.25526219,-143.5524004
2018-08-29 02:23:00,174962,74.26935781,-143.5659035
2018-08-29 02:38:00,174962,74.27551749,-143.5870226
2018-08-29 02:53:00,174962,74.27664287,-143.6141806
2018-08-29 03:08:00,174962,74.28160326,-143.6306596
2018-08-29 03:23:00,174962,74.29052798,-143.6346564
2018-08-29 03:38:00,174962,74.30371364,-143.6393248
2018-08-29 03:53:00,174962,74.31041951,-143.6680666
2018-08-29 04:08:00,174962,74.31174663,-143.6991396
2018-08-29 04:23:00,174962,74.31903134,-143.7231956
2018-08-29 04:38:00,174962,74.32279593,-143.7482937
2018-08-29 04:53:00,174962,74.32802122,-143.7884605
2018-08-29 05:08:00,174962,74.33527727,-143.8416658
2018-08-29 05:23:00,174962,74.33626775,-143.8783125
2018-08-29 05:38:00,174962,74.34242877,-143.8854473
2018-08-29 05:53:00,174962,74.34314642,-143.9085135
2018-08-29 06:08:00,174962,74.34840659,-143.9325373
2018-08-29 06:23:00,174962,74.35389218,-143.9566248
2018-08-29 06:38:00,174962,74.35937516,-143.9807284
2018-08-29 06:53:00,174962,74.36362807,-144.0074453
2018-08-29 07:08:00,174962,74.36163907,-144.0473595
2018-08-29 07:23:00,174962,74.36840666,-144.0720779
2018-08-29 07:38:00,174962,74.37763632,-144.091543
2018-08-29 07:53:00,174962,74.38495507,-144.1103006
2018-08-29 08:08:00,174962,74.39227219,-144.1290751
2018-08-29 08:23:00,174962,74.39958768,-144.1478665
2018-08-29 08:38:00,174962,74.40690152,-144.1666746
2018-08-29 08:53:00,174962,74.41421373,-144.1854997
2018-08-29 09:08:00,174962,74.4209441,-144.2060742
2018-08-29 09:23:00,174962,74.42634656,-144.2306234
2018-08-29 09:38:00,174962,74.42999214,-144.2527282
2018-08-29 09:53:00,174962,74.42335896,-144.269947
2018-08-29 10:08:00,174962,74.4034776,-144.2812437
2018-08-29 10:23:00,174962,74.41403947,-144.3066728
2018-08-29 10:38:00,174962,74.42642696,-144.3329906
2018-08-29 10:53:00,174962,74.43881117,-144.3593484
2018-08-29 11:08:00,174962,74.4511921,-144.3857464
2018-08-29 11:23:00,174962,74.46356975,-144.4121845
2018-08-29 11:38:00,174962,74.46279397,-144.4574388
2018-08-29 11:53:00,174962,74.4818962,-144.4836244
2018-08-29 12:08:00,174962,74.49139024,-144.4942483
2018-08-29 12:23:00,174962,74.50088368,-144.5048848
2018-08-29 12:38:00,174962,74.51037649,-144.5155336
2018-08-29 12:53:00,174962,74.51986869,-144.526195
2018-08-29 13:08:00,174962,74.52592663,-144.5559971
2018-08-29 13:23:00,174962,74.52837055,-144.6059004
2018-08-29 13:38:00,174962,74.5308035,-144.6558188
2018-08-29 13:53:00,174962,74.53506692,-144.690936
2018-08-29 14:08:00,174962,74.54006959,-144.7200841
2018-08-29 14:23:00,174962,74.54506849,-144.7492502
2018-08-29 14:38:00,174962,74.55006361,-144.7784344
2018-08-29 14:53:00,174962,74.5552117,-144.8090786
2018-08-29 15:08:00,174962,74.56151415,-144.847507
2018-08-29 15:23:00,174962,74.56852957,-144.8753156
2018-08-29 15:38:00,174962,74.57554152,-144.9031484
2018-08-29 15:53:00,174962,74.58255001,-144.9310054
2018-08-29 16:08:00,174962,74.58955502,-144.9588865
2018-08-29 16:23:00,174962,74.59655656,-144.9867919
2018-08-29 16:38:00,174962,74.60355461,-145.0147216
2018-08-29 16:53:00,174962,74.61054918,-145.0426756
2018-08-29 17:08:00,174962,74.61754026,-145.0706538
2018-08-29 17:23:00,174962,74.62452784,-145.0986563
2018-08-29 17:38:00,174962,74.63151192,-145.1266832
2018-08-29 17:53:00,174962,74.6384925,-145.1547344
2018-08-29 18:08:00,174962,74.64546957,-145.1828101
2018-08-29 18:23:00,174962,74.65244313,-145.2109101
2018-08-29 18:38:00,174962,74.65941316,-145.2390345
2018-08-29 18:53:00,174962,74.66637968,-145.2671833
2018-08-29 19:08:00,174962,74.67334267,-145.2953566
2018-08-29 19:23:00,174962,74.68030213,-145.3235544
2018-08-29 19:38:00,174962,74.68725805,-145.3517766
2018-08-29 19:53:00,174962,74.69384837,-145.3826703
2018-08-29 20:08:00,174962,74.69986757,-145.4177298
2018-08-29 20:23:00,174962,74.70588137,-145.4528157
2018-08-29 20:38:00,174962,74.71188975,-145.487928
2018-08-29 20:53:00,174962,74.71789272,-145.5230666
2018-08-29 21:08:00,174962,74.72389026,-145.5582316
2018-08-29 21:23:00,174962,74.72988237,-145.593423
2018-08-29 21:38:00,174962,74.73586904,-145.6286408
2018-08-29 21:53:00,174962,74.74185028,-145.663885
2018-08-29 22:08:00,174962,74.74782606,-145.6991556
2018-08-29 22:23:00,174962,74.7537964,-145.7344526
2018-08-29 22:38:00,174962,74.75976127,-145.7697761
2018-08-29 22:53:00,174962,74.76525632,-145.8052458
2018-08-29 23:08:00,174962,74.7695044,-145.8410578
2018-08-29 23:23:00,174962,74.7737469,-145.876889
2018-08-29 23:38:00,174962,74.77726017,-145.9092881
2018-08-29 23:53:00,174962,74.78058681,-145.9408322
2018-08-30 00:08:00,174962,74.78503127,-145.989863
2018-08-30 00:23:00,174962,74.78148336,-146.0563784
2018-08-30 00:38:00,174962,74.79236342,-146.1114406
2018-08-30 00:53:00,174962,74.79476756,-146.1473414
2018-08-30 01:08:00,174962,74.79716612,-146.183253
2018-08-30 01:23:00,174962,74.80056228,-146.216083
2018-08-30 01:38:00,174962,74.80611708,-146.2565877
2018-08-30 01:53:00,174962,74.8137433,-146.2871707
2018-08-30 02:08:00,174962,74.82429285,-146.3025955
2018-08-30 02:23:00,174962,74.83096156,-146.3150321
2018-08-30 02:38:00,174962,74.83762955,-146.3274791
2018-08-30 02:53:00,174962,74.8442968,-146.3399366
2018-08-30 03:08:00,174962,74.84814804,-146.3744785
2018-08-30 03:23:00,174962,74.85938065,-146.4067909
2018-08-30 03:38:00,174962,74.86444579,-146.4376515
2018-08-30 03:53:00,174962,74.86792496,-146.4684346
2018-08-30 04:08:00,174962,74.87504758,-146.497505
2018-08-30 04:23:00,174962,74.88216648,-146.5266016
2018-08-30 04:38:00,174962,74.88928166,-146.5557243
2018-08-30 04:53:00,174962,74.90081015,-146.5774625
2018-08-30 05:08:00,174962,74.90628349,-146.5924705
2018-08-30 05:23:00,174962,74.91175581,-146.6074888
2018-08-30 05:38:00,174962,74.90562494,-146.6291811
2018-08-30 05:53:00,174962,74.91924872,-146.6371903
2018-08-30 06:08:00,174962,74.93287194,-146.6452134
2018-08-30 06:23:00,174962,74.94273829,-146.6700128
2018-08-30 06:38:00,174962,74.94661075,-146.6998236
2018-08-30 06:53:00,174962,74.94868166,-146.7269869
2018-08-30 07:08:00,174962,74.95125166,-146.7541073
2018-08-30 07:23:00,174962,74.95435604,-146.7820256
2018-08-30 07:38:00,174962,74.96797988,-146.8080595
2018-08-30 07:53:00,174962,74.9749713,-146.8356123
2018-08-30 08:08:00,174962,74.98001684,-146.8632419
2018-08-30 08:23:00,174962,74.98702752,-146.8865492
2018-08-30 08:38:00,174962,74.99403581,-146.9098774
2018-08-30 08:53:00,174962,75.00104169,-146.9332263
2018-08-30 09:08:00,174962,75.00678052,-146.9474457
2018-08-30 09:23:00,174962,75.01224715,-146.9597113
2018-08-30 09:38:00,174962,75.01771309,-146.9719855
2018-08-30 09:53:00,174962,75.03880326,-146.9648355
2018-08-30 10:08:00,174962,75.03851414,-146.993845
2018-08-30 10:23:00,174962,75.03822144,-147.0228533
2018-08-30 10:38:00,174962,75.04360312,-147.0424889
2018-08-30 10:53:00,174962,75.04950005,-147.0636041
2018-08-30 11:08:00,174962,75.05549296,-147.0862893
2018-08-30 11:23:00,174962,75.06126777,-147.1078819
2018-08-30 11:38:00,174962,75.06431818,-147.1283206
2018-08-30 11:53:00,174962,75.07566351,-147.1477677
2018-08-30 12:08:00,174962,75.08230875,-147.1741193
2018-08-30 12:23:00,174962,75.08895097,-147.2004933
2018-08-30 12:38:00,174962,75.1000462,-147.2235798
2018-08-30 12:53:00,174962,75.11957849,-147.2404334
2018-08-30 13:08:00,174962,75.14130771,-147.2533224
2018-08-30 13:23:00,174962,75.14482613,-147.2749873
2018-08-30 13:38:00,174962,75.15517877,-147.2860093
2018-08-30 13:53:00,174962,75.16553072,-147.297046
2018-08-30 14:08:00,174962,75.17588199,-147.3080975
2018-08-30 14:23:00,174962,75.18623257,-147.3191637
2018-08-30 14:38:00,174962,75.19658247,-147.3302446
2018-08-30 14:53:00,174962,75.20698874,-147.3424354
2018-08-30 15:08:00,174962,75.2174766,-147.3562266
2018-08-30 15:23:00,174962,75.22796348,-147.3700366
2018-08-30 15:38:00,174962,75.23844939,-147.3838653
2018-08-30 15:53:00,174962,75.24893431,-147.3977128
2018-08-30 16:08:00,174962,75.25929164,-147.3993761
2018-08-30 16:23:00,174962,75.26916259,-147.4032396
2018-08-30 16:38:00,174962,75.2787736,-147.413462
2018-08-30 16:53:00,174962,75.28838403,-147.4236972
2018-08-30 17:08:00,174962,75.29799386,-147.4339452
2018-08-30 17:23:00,174962,75.30760311,-147.444206
2018-08-30 17:38:00,174962,75.31721176,-147.4544796
2018-08-30 17:53:00,174962,75.32681983,-147.4647661
2018-08-30 18:08:00,174962,75.33642729,-147.4750654
2018-08-30 18:23:00,174962,75.34603417,-147.4853776
2018-08-30 18:38:00,174962,75.35564044,-147.4957027
2018-08-30 18:53:00,174962,75.36524612,-147.5060408
2018-08-30 19:08:00,174962,75.3748512,-147.5163919
2018-08-30 19:23:00,174962,75.38445568,-147.5267559
2018-08-30 19:38:00,174962,75.39405956,-147.537133
2018-08-30 19:53:00,174962,75.40366284,-147.547523
2018-08-30 20:08:00,174962,75.41326551,-147.5579262
2018-08-30 20:23:00,174962,75.42286759,-147.5683424
2018-08-30 20:38:00,174962,75.43246905,-147.5787718
2018-08-30 20:53:00,174962,75.44206991,-147.5892142
2018-08-30 21:08:00,174962,75.45167016,-147.5996699
2018-08-30 21:23:00,174962,75.45835511,-147.6249357
2018-08-30 21:38:00,174962,75.46456057,-147.6510876
2018-08-30 21:53:00,174962,75.46855842,-147.6806039
2018-08-30 22:08:00,174962,75.47284161,-147.706952
2018-08-30 22:23:00,174962,75.47742431,-147.7299861
2018-08-30 22:38:00,174962,75.48409801,-147.75541
2018-08-30 22:53:00,174962,75.49151454,-147.7829933
2018-08-30 23:08:00,174962,75.50077548,-147.8261164
2018-08-30 23:23:00,174962,75.50830185,-147.8562566
2018-08-30 23:38:00,174962,75.51580105,-147.8862504
2018-08-30 23:53:00,174962,75.52329644,-147.9162738
2018-08-31 00:08:00,174962,75.52672241,-147.943516
2018-08-31 00:23:00,174962,75.53194423,-147.9663406
2018-08-31 00:38:00,174962,75.53768886,-147.9918579
2018-08-31 00:53:00,174962,75.54343076,-148.0173947
2018-08-31 01:08:00,174962,75.54916991,-148.0429507
2018-08-31 01:23:00,174962,75.55682728,-148.0707351
2018-08-31 01:38:00,174962,75.56450514,-148.0985749
2018-08-31 01:53:00,174962,75.57708168,-148.1201056
2018-08-31 02:08:00,174962,75.58407805,-148.1387828
2018-08-31 02:23:00,174962,75.59304985,-148.1499435
2018-08-31 02:38:00,174962,75.6039932,-148.1691466
2018-08-31 02:53:00,174962,75.61490639,-148.2029769
2018-08-31 03:08:00,174962,75.62362151,-148.2309955
2018-08-31 03:23:00,174962,75.64599571,-148.2526249
2018-08-31 03:38:00,174962,75.65001587,-148.2571708
2018-08-31 03:53:00,174962,75.65511963,-148.2722192
2018-08-31 04:08:00,174962,75.66540094,-148.2896118
2018-08-31 04:23:00,174962,75.66710976,-148.3146944
2018-08-31 04:38:00,174962,75.67207516,-148.3614711
2018-08-31 04:53:00,174962,75.68407763,-148.404279
2018-08-31 05:08:00,174962,75.69607235,-148.4471554
2018-08-31 05:23:00,174962,75.70136446,-148.4744838
2018-08-31 05:38:00,174962,75.71155769,-148.4864288
2018-08-31 05:53:00,174962,75.72175016,-148.4983901
2018-08-31 06:08:00,174962,75.73197789,-148.5103479
2018-08-31 06:23:00,174962,75.74278087,-148.5220058
2018-08-31 06:38:00,174962,75.75358308,-148.5336805
2018-08-31 06:53:00,174962,75.7541114,-148.5562572
2018-08-31 07:08:00,174962,75.76749357,-148.5785407
2018-08-31 07:23:00,174962,75.76547194,-148.618396
2018-08-31 07:38:00,174962,75.77353846,-148.6353033
2018-08-31 07:53:00,174962,75.77154717,-148.663276
2018-08-31 08:08:00,174962,75.77937706,-148.6866484
2018-08-31 08:23:00,174962,75.78720462,-148.7100453
2018-08-31 08:38:00,174962,75.80221019,-148.7318069
2018-08-31 08:53:00,174962,75.79861884,-148.7741357
2018-08-31 09:08:00,174962,75.79502022,-148.816444
2018-08-31 09:23:00,174962,75.79808686,-148.8493735
2018-08-31 09:38:00,174962,75.80767573,-148.8731684
2018-08-31 09:53:00,174962,75.81726214,-148.8969939
2018-08-31 10:08:00,174962,75.82684608,-148.9208503
2018-08-31 10:23:00,174962,75.83642755,-148.9447374
2018-08-31 10:38:00,174962,75.84600655,-148.9686554
2018-08-31 10:53:00,174962,75.85105897,-148.9946172
2018-08-31 11:08:00,174962,75.84965748,-149.0234542
2018-08-31 11:23:00,174962,75.85206537,-149.0550099
2018-08-31 11:38:00,174962,75.86248814,-149.0923283
2018-08-31 11:53:00,174962,75.8693323,-149.1251347
2018-08-31 12:08:00,174962,75.87551954,-149.157136
2018-08-31 12:23:00,174962,75.88170259,-149.189164
2018-08-31 12:38:00,174962,75.88872474,-149.2212363
2018-08-31 12:53:00,174962,75.89670642,-149.2533611
2018-08-31 13:08:00,174962,75.90967157,-149.2789739
2018-08-31 13:23:00,174962,75.91706857,-149.320745
2018-08-31 13:38:00,174962,75.9241186,-149.3627784
2018-08-31 13:53:00,174962,75.92962219,-149.3990506
2018-08-31 14:08:00,174962,75.93421557,-149.4345747
2018-08-31 14:23:00,174962,75.94397057,-149.4671542
2018-08-31 14:38:00,174962,75.95372114,-149.4997769
2018-08-31 14:53:00,174962,75.9634027,-149.5318804
2018-08-31 15:08:00,174962,75.97399067,-149.5577059
2018-08-31 15:23:00,174962,75.98443577,-149.5813023
2018-08-31 15:38:00,174962,75.99432432,-149.6063292
2018-08-31 15:53:00,174962,76.00512178,-149.6363142
2018-08-31 16:08:00,174962,76.01641461,-149.6697881
2018-08-31 16:23:00,174962,76.02738808,-149.7036653
2018-08-31 16:38:00,174962,76.03831825,-149.7376596
2018-08-31 16:53:00,174962,76.046617,-149.7762281
2018-08-31 17:08:00,174962,76.05490969,-149.8148404
2018-08-31 17:23:00,174962,76.06319631,-149.8534964
2018-08-31 17:38:00,174962,76.07017057,-149.8926757
2018-08-31 17:53:00,174962,76.07348415,-149.9332238
2018-08-31 18:08:00,174962,76.07679117,-149.9737903
2018-08-31 18:23:00,174962,76.08009163,-150.0143751
2018-08-31 18:38:00,174962,76.08338554,-150.0549783
2018-08-31 18:53:00,174962,76.08667288,-150.0955998
2018-08-31 19:08:00,174962,76.08995365,-150.1362396
2018-08-31 19:23:00,174962,76.09322784,-150.1768977
2018-08-31 19:38:00,174962,76.09620168,-150.2214576
2018-08-31 19:53:00,174962,76.09802771,-150.2729638
2018-08-31 20:08:00,174962,76.09859729,-150.3129447
2018-08-31 20:23:00,174962,76.09916054,-150.3529286
2018-08-31 20:38:00,174962,76.09971745,-150.3929157
2018-08-31 20:53:00,174962,76.10026802,-150.4329058
2018-08-31 21:08:00,174962,76.10081225,-150.4728989
2018-08-31 21:23:00,174962,76.10135014,-150.512895
2018-08-31 21:38:00,174962,76.10188169,-150.552894
2018-08-31 21:53:00,174962,76.1024069,-150.5928959
2018-08-31 22:08:00,174962,76.10393628,-150.6283578
2018-08-31 22:23:00,174962,76.10595177,-150.6640496
2018-08-31 22:38:00,174962,76.10822528,-150.7009446
2018-08-31 22:53:00,174962,76.11161158,-150.7496996
2018-08-31 23:08:00,174962,76.11627344,-150.798027
2018-08-31 23:23:00,174962,76.1213224,-150.8380152
2018-08-31 23:38:00,174962,76.12636497,-150.8780312
2018-08-31 23:53:00,174962,76.13140116,-150.9180748
2018-09-01 00:08:00,174962,76.13643095,-150.9581462
2018-09-01 00:23:00,174962,76.14145434,-150.9982454
2018-09-01 00:38:00,174962,76.14593876,-151.0330019
2018-09-01 00:53:00,174962,76.150159,-151.0651599
2018-09-01 01:08:00,174962,76.15806142,-151.1057909
2018-09-01 01:23:00,174962,76.16650237,-151.1477197
2018-09-01 01:38:00,174962,76.15137514,-151.184449
2018-09-01 01:53:00,174962,76.16393303,-151.2144499
2018-09-01 02:08:00,174962,76.18032398,-151.2415678
2018-09-01 02:23:00,174962,76.18040781,-151.300128
2018-09-01 02:38:00,174962,76.18210665,-151.3643055
2018-09-01 02:53:00,174962,76.18789811,-151.4132134
2018-09-01 03:08:00,174962,76.19367084,-151.4550479
2018-09-01 03:23:00,174962,76.19943192,-151.4928549
2018-09-01 03:38:00,174962,76.2051873,-151.5306921
2018-09-01 03:53:00,174962,76.20696598,-151.5856909
2018-09-01 04:08:00,174962,76.21015789,-151.6447236
2018-09-01 04:23:00,174962,76.21343427,-151.6797456
2018-09-01 04:38:00,174962,76.2204827,-151.7169526
2018-09-01 04:53:00,174962,76.2319787,-151.7567681
